"No.","Time","Source","Destination","Protocol","Length","Info"
"12033","35.347337499","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=70989751 Win=1649792 Len=0 TSval=1862681028 TSecr=3603074564"
"12034","35.347382669","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"12035","35.347394171","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71002351 Win=1649792 Len=0 TSval=1862681028 TSecr=3603074565"
"12036","35.349239768","93.184.215.201","192.168.3.246","TLSv1.3","11268","Continuation Data"
"12037","35.349277043","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71013551 Win=1649792 Len=0 TSval=1862681030 TSecr=3603074567"
"12038","35.349283014","93.184.215.201","192.168.3.246","TLSv1.3","9868","Continuation Data"
"12039","35.349299234","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71023351 Win=1649792 Len=0 TSval=1862681030 TSecr=3603074567"
"12040","35.349925219","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"12041","35.349945905","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71035951 Win=1649792 Len=0 TSval=1862681031 TSecr=3603074567"
"12042","35.349979622","93.184.215.201","192.168.3.246","TLSv1.3","8468","Continuation Data"
"12043","35.349990183","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71044351 Win=1649792 Len=0 TSval=1862681031 TSecr=3603074567"
"12044","35.350478818","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"12045","35.350491803","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71058351 Win=1649792 Len=0 TSval=1862681031 TSecr=3603074567"
"12046","35.350522339","93.184.215.201","192.168.3.246","TLSv1.3","8468","Continuation Data"
"12047","35.350533306","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71066751 Win=1649792 Len=0 TSval=1862681031 TSecr=3603074567"
"12048","35.354023172","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12049","35.354052363","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71070951 Win=1649792 Len=0 TSval=1862681035 TSecr=3603074572"
"12050","35.354297117","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12051","35.357476989","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12052","35.357496119","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71075151 Win=1649792 Len=0 TSval=1862681038 TSecr=3603074572"
"12053","35.357639802","93.184.215.201","192.168.3.246","TLSv1.3","18268","Continuation Data"
"12054","35.357651473","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71093351 Win=1649792 Len=0 TSval=1862681038 TSecr=3603074575"
"12055","35.358279059","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12056","35.358279128","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"12057","35.358297776","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71114351 Win=1649792 Len=0 TSval=1862681039 TSecr=3603074575"
"12058","35.359023454","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12059","35.359033865","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71117151 Win=1649792 Len=0 TSval=1862681040 TSecr=3603074575"
"12060","35.359023526","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"12061","35.359049562","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71131151 Win=1649792 Len=0 TSval=1862681040 TSecr=3603074577"
"12062","35.361023059","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"12063","35.361059435","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71145151 Win=1649792 Len=0 TSval=1862681042 TSecr=3603074579"
"12064","35.361575524","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"12065","35.361591077","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71150751 Win=1649792 Len=0 TSval=1862681042 TSecr=3603074579"
"12066","35.361575636","93.184.215.201","192.168.3.246","TLSv1.3","8468","Continuation Data"
"12067","35.361610081","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2642 Ack=71159151 Win=1649792 Len=0 TSval=1862681042 TSecr=3603074579"
"12068","35.362990651","192.168.3.246","93.184.215.201","TLSv1.3","103","Application Data"
"12069","35.363118552","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"12070","35.363140059","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71173151 Win=1649792 Len=0 TSval=1862681044 TSecr=3603074579"
"12071","35.364115253","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12072","35.364115343","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"12073","35.364139156","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71187151 Win=1649792 Len=0 TSval=1862681045 TSecr=3603074579"
"12074","35.365414130","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12075","35.366467339","93.184.215.201","192.168.3.246","TLSv1.3","7068","Continuation Data"
"12076","35.366484798","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71195551 Win=1649792 Len=0 TSval=1862681047 TSecr=3603074582"
"12077","35.366467441","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"12078","35.366507904","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71219351 Win=1649792 Len=0 TSval=1862681047 TSecr=3603074582"
"12079","35.367826128","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"12080","35.367852112","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71240351 Win=1649792 Len=0 TSval=1862681049 TSecr=3603074583"
"12081","35.368248084","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12082","35.368248175","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"12083","35.368273497","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71254351 Win=1649792 Len=0 TSval=1862681049 TSecr=3603074583"
"12084","35.373236207","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12085","35.373257913","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71257151 Win=1649792 Len=0 TSval=1862681054 TSecr=3603074590"
"12086","35.373458416","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12087","35.373458494","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12088","35.373475641","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71259951 Win=1649792 Len=0 TSval=1862681054 TSecr=3603074590"
"12089","35.373458545","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"12090","35.373495959","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71282351 Win=1649792 Len=0 TSval=1862681054 TSecr=3603074591"
"12091","35.374236480","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"12092","35.374252963","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71304751 Win=1649792 Len=0 TSval=1862681055 TSecr=3603074591"
"12093","35.375323964","93.184.215.201","192.168.3.246","TLSv1.3","15468","Continuation Data"
"12094","35.375344972","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71320151 Win=1649792 Len=0 TSval=1862681056 TSecr=3603074593"
"12095","35.375391741","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12096","35.375403648","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71324351 Win=1649792 Len=0 TSval=1862681056 TSecr=3603074593"
"12097","35.377259830","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"12098","35.377292406","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71345351 Win=1649792 Len=0 TSval=1862681058 TSecr=3603074595"
"12099","35.377354760","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12100","35.377916509","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12101","35.377926190","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71348151 Win=1649792 Len=0 TSval=1862681059 TSecr=3603074595"
"12102","35.378926105","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"12103","35.378937311","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71369151 Win=1649792 Len=0 TSval=1862681060 TSecr=3603074596"
"12104","35.380249521","93.184.215.201","192.168.3.246","TLSv1.3","9868","Continuation Data"
"12105","35.380271538","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71378951 Win=1649792 Len=0 TSval=1862681061 TSecr=3603074598"
"12106","35.380249648","93.184.215.201","192.168.3.246","TLSv1.3","8468","Continuation Data"
"12107","35.380302918","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71387351 Win=1649792 Len=0 TSval=1862681061 TSecr=3603074598"
"12108","35.380445882","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12109","35.381841415","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12110","35.381864189","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71392951 Win=1649792 Len=0 TSval=1862681063 TSecr=3603074598"
"12111","35.382162353","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12112","35.382171572","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71397151 Win=1649792 Len=0 TSval=1862681063 TSecr=3603074600"
"12113","35.384292834","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12114","35.384310829","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71399951 Win=1649792 Len=0 TSval=1862681065 TSecr=3603074600"
"12115","35.384551627","93.184.215.201","192.168.3.246","TLSv1.3","11268","Continuation Data"
"12116","35.384561357","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71411151 Win=1649792 Len=0 TSval=1862681065 TSecr=3603074600"
"12117","35.384611981","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"12118","35.384624758","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71432151 Win=1649792 Len=0 TSval=1862681065 TSecr=3603074600"
"12119","35.385250861","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12120","35.390251141","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12121","35.390285744","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71436351 Win=1649792 Len=0 TSval=1862681071 TSecr=3603074600"
"12122","35.390453457","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12123","35.390453635","93.184.215.201","192.168.3.246","TCP","12668","443  >  44046 [PSH, ACK] Seq=71440551 Ack=2677 Win=70144 Len=12600 TSval=3603074608 TSecr=1862681054"
"12124","35.390496958","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"12125","35.390539585","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71440551 Win=1649792 Len=0 TSval=1862681071 TSecr=3603074608"
"12126","35.390556256","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71453151 Win=1649792 Len=0 TSval=1862681071 TSecr=3603074608"
"12127","35.390564323","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71458751 Win=1649792 Len=0 TSval=1862681071 TSecr=3603074608"
"12128","35.391033563","93.184.215.201","192.168.3.246","TLSv1.3","15468","Continuation Data"
"12129","35.391062124","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71474151 Win=1649792 Len=0 TSval=1862681072 TSecr=3603074608"
"12130","35.391108292","93.184.215.201","192.168.3.246","TLSv1.3","9868","Continuation Data"
"12131","35.391119999","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71483951 Win=1649792 Len=0 TSval=1862681072 TSecr=3603074608"
"12132","35.392104572","93.184.215.201","192.168.3.246","TLSv1.3","11268","Continuation Data"
"12133","35.392131342","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71495151 Win=1649792 Len=0 TSval=1862681073 TSecr=3603074608"
"12134","35.392214031","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"12135","35.392228091","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71517551 Win=1649792 Len=0 TSval=1862681073 TSecr=3603074609"
"12136","35.393591438","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"12137","35.393613973","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71539951 Win=1649792 Len=0 TSval=1862681074 TSecr=3603074611"
"12138","35.394205988","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"12139","35.394224225","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71560951 Win=1649792 Len=0 TSval=1862681075 TSecr=3603074612"
"12140","35.394335360","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12141","35.396286206","93.184.215.201","192.168.3.246","TLSv1.3","15468","Continuation Data"
"12142","35.396317270","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71577751 Win=1649792 Len=0 TSval=1862681077 TSecr=3603074612"
"12143","35.396346195","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12144","35.396356133","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71580551 Win=1649792 Len=0 TSval=1862681077 TSecr=3603074614"
"12145","35.396458480","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12146","35.397706919","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12147","35.397721096","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71583351 Win=1649792 Len=0 TSval=1862681079 TSecr=3603074614"
"12148","35.398999310","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12149","35.399565687","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"12150","35.399578438","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71586151 Win=1649792 Len=0 TSval=1862681080 TSecr=3603074616"
"12151","35.400391295","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"12152","35.400407336","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71607151 Win=1649792 Len=0 TSval=1862681081 TSecr=3603074617"
"12153","35.405424183","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"12154","35.405454929","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71621151 Win=1649792 Len=0 TSval=1862681086 TSecr=3603074623"
"12155","35.405494158","93.184.215.201","192.168.3.246","TLSv1.3","9868","Continuation Data"
"12156","35.405505251","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71630951 Win=1649792 Len=0 TSval=1862681086 TSecr=3603074624"
"12157","35.406114801","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"12158","35.406130073","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71643551 Win=1649792 Len=0 TSval=1862681087 TSecr=3603074624"
"12159","35.406170176","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12160","35.406179645","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71646351 Win=1649792 Len=0 TSval=1862681087 TSecr=3603074624"
"12161","35.406170263","93.184.215.201","192.168.3.246","TLSv1.3","8468","Continuation Data"
"12162","35.406193102","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71654751 Win=1649792 Len=0 TSval=1862681087 TSecr=3603074624"
"12163","35.406386900","93.184.215.201","192.168.3.246","TLSv1.3","11268","Continuation Data"
"12164","35.406400137","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71665951 Win=1649792 Len=0 TSval=1862681087 TSecr=3603074624"
"12165","35.407505577","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"12166","35.407534383","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71668751 Win=1649792 Len=0 TSval=1862681088 TSecr=3603074624"
"12167","35.407505881","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"12168","35.407567124","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71691151 Win=1649792 Len=0 TSval=1862681088 TSecr=3603074624"
"12169","35.408210301","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"12170","35.408249431","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71710751 Win=1649792 Len=0 TSval=1862681089 TSecr=3603074626"
"12171","35.408297342","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12172","35.408309845","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71714951 Win=1649792 Len=0 TSval=1862681089 TSecr=3603074626"
"12173","35.408568808","93.184.215.201","192.168.3.246","TLSv1.3","18268","Continuation Data"
"12174","35.408590731","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71733151 Win=1649792 Len=0 TSval=1862681089 TSecr=3603074626"
"12175","35.409839202","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12176","35.409867765","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71737351 Win=1649792 Len=0 TSval=1862681091 TSecr=3603074628"
"12177","35.410128196","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"12178","35.410146395","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71741551 Win=1649792 Len=0 TSval=1862681091 TSecr=3603074628"
"12179","35.410739483","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"12180","35.410754557","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2677 Ack=71755551 Win=1649792 Len=0 TSval=1862681092 TSecr=3603074628"
"12181","35.415142261","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
